Browser,URL,Title,Visit Count,Last Visit Time
Chrome,https://www.credly.com/users/registrations/sso?social=google&token=pGpxeVaVtmPacP82jUzLv3FVnPDir3LjEUpjcKJrCgIma0xIvEGqveLxEKBaESR2WS0H8wVbbCVlcXF7gqW-9Q%3D%3D,Sign in – Google accounts,1,2025-08-05 13:41:45.936692
Chrome,https://accounts.google.com/signin/oauth/consent?as=dUXZgqY89XqrYEMgYponjPyj7IwygRD7XpYMYhT9v-8&authuser=0&client_id=40778611547-2akc17g7rv7l4n0gfs8m9ogcn12rvl47.apps.googleusercontent.com&flowName=GeneralOAuthFlow&part=AJi8hANtajCQI2NgUfogkK0aLYQeb-XxXByA0bGs7bK8uPW3PeMvJKB-eFeed_gAE7Za85vznuFfzAT0QWd05qeryomaAyUGaCZQ_788jqzRorGsZFp1sFecWEhLYLEMe8i_RuVbNO7Tj5jcCEn8JUvGzYta59TED2D_PlNGzOeFlkq8-rXXkS2MJ1bnv70urXp8pXXAAPGvmvC-aWrcQZZOHrucmy6jKLxskEPnWoEjqUfAO3oEBKu-H6D1ATbGR7KaH82VAtRHl-6VEToFk8fLg9CgbTljNX10aMF5nDHJ1cFQmXGcWFmd-O_tkCDhOzRWrbtbH6-2kPrLdn-jCEZYs5BCRQdUNYiUKoOAqi3A8_9U85dZ4MWsvgOFkqWAcWq2Br1Dw8x6eO9O8rZtheYQ7v1pds3t4Ngne40n1c6wjovJaELolqut4QfsuNCzsjJvfrMKk3T1_m7MyY7WUZ_lhy61TipW1oDmWigQhdi_A6o_BCJ1OsXxRLs5k-0yzEUQohYtVr2NE7Q3uFpAAGdNRT1Crmj4wM-KbfD7vAsXj1t__rruNeUG3PrjoE5oM0bwvloyeknUu2KDgYwOCDcZ29ZnzKBQ9z1-05s5KD9ERARyttexNTMRdkNOi1C_yCz7Ex1cem9lfouiPstNW0iqyNAh98og4hovgcd-_u9SCs2kvw98-TY6t4eOzN_UvFYWLEcjiM71R1mt28IyjeZASB_u3cQcPnkJBc6EgGR6VM2nSl68yqwYeoVpsSs82xApkG_beneAz-dxFkeaUU-jxaGPARqj6iVC9dVon58Lya5Wk2BKZb_DTPZ1JfpOQLHjkVgwhiU9pPBWKm1ky42dEy602TO8lFQ4fvQYIXCaAGJjxDeWNSE&rapt=AEjHL4OLf4wDDXVAmOF2GWmVWMnEI3JXzczG5pxj6SgrHcBVmgkhF2cFVYsHoe6B0IAdMWPQxqqz9IOWBn6V3EbhMSlbDtR5ZA&xsrf=AL5_qF19TRpOqlnhptONcAAC05qC%3A1754401300331,,1,2025-08-05 13:41:40.261873
Chrome,https://accounts.google.com/signin/oauth/consent?authuser=0&part=AJi8hAMNQxrTdc9jkaLHInvRhYNceSYHMCf1fCTmp1vNyC0Zy74mDa1Gk_WQIqUhpyAFLGizuNXiST6_--egEiaL8Lp1M4JkWfab2XtZkQ-Y8R_yRX_S1dDOoZud3QyL3VJGAH23KQ06wuxZWtLLBpRL22-GyY61guyCfU5JGjKoQXet5b3szl8aYthwoLHJjj7pC59F98j10RN8dyKs8El8lAG3jCP3FdaIRhP-XXeoIx5WxrxjYbdMGD9IcThLn9t_bKu_-TjPy5ZkMBG0Who0fahUNBZgYGG1ZENr7jKTnFTtZux4pqNsDDFUiWnhVF_8oj-cRa4Q2Pd8m9V2aZsX_6DWqvIt0ERqIvrbGMWUjNzKDX_fAv1go6skA7dBEO8uiowWUqKsjtiScT_gS4U96K32V34OTIRLIXD_eQgM7RgivIgyF7iw-qI7SkRZJ3pOfbHfF_DpsIK8xlX9mjv0oDWzcmOtR5nU4r8wZ2YlgNNm3yQsUfA&flowName=GeneralOAuthFlow&as=dUXZgqY89XqrYEMgYponjPyj7IwygRD7XpYMYhT9v-8&client_id=40778611547-2akc17g7rv7l4n0gfs8m9ogcn12rvl47.apps.googleusercontent.com&pli=1&rapt=AEjHL4OLf4wDDXVAmOF2GWmVWMnEI3JXzczG5pxj6SgrHcBVmgkhF2cFVYsHoe6B0IAdMWPQxqqz9IOWBn6V3EbhMSlbDtR5ZA#,Sign in – Google accounts,1,2025-08-05 13:41:36.289788
Chrome,https://accounts.google.com/signin/oauth/id?authuser=0&part=AJi8hANZjxjbeFsXdM8fUqfuWmRwd5KemBgdw4r9LuqQXOx-w7-n0t7pgh_rOGEoHUX7batTGPXYmQ8UYsl-FsRP6xnx9NtRZLwm9AazAak9fRg-Z8hLVV5OW4M4i9jeYuH7srp2lcdQfLCv0MZYfZ2dpkpjfSpS2P979m5DJ3hAg6kyGmuUgBUeNOEfmAyOLmliAzZcOh_SD70AtX_fcYLyJxUNxNTJgVSCFM7UJfEyev8sweaplg4drrd_3c415eUTNVq3pl-8TzlpB3LLVTFMCz5uy04oSW2HZTJLrHxBod4wUVaRwx8uS65C15wTfT0bU3ymBSeEgYnNvmYJBNxXomuXXW4Bwe7oza9J4UNSFwGfW9LWzIsaaLUa-dBIVRLfXOjw9A842KLyxBxfOVA7iekKFVWq0QFvMrB1bV9ONNLzs5GaZkES88JMxmqG9el1M_Lfks0Kf4iwrNOYX3smzRUEslsO_HwoE8LZ25Ihb5OHUmZJfstPiddH10ZgIm0OUVzZzgyYnDPDbgY0tLrWjDGEmv540NeJJwx8_HpzFnby39h6KYC9PnQCCr9TJLIb9UA7r2j_38J0MTSmgTSH_67ElB7WIKEjN3Y-wi9q-QZ1f3Adva-4djVZQslCUjcf34IwbS8IuOOmGHEayB8vKf_JwbVbKUxakmRGRaNFdENWRu8s2S-XnN0KNVV7_LB1Ucakj8dEsBTcLzaOR2gvVJAWuM5gauSe7XeIkcyL2Wt9jgIIYptUher2V2l7fWnDYAwIBooT7-Ok7usorqXpnjhLTow5HX12Cxgk8eYjyxOhLWA_9e2o87MgdjF388xS9rzUY7ll9zbYaS3NzY-4tE_zB_fSvDEh224rjPtLS2kaJAZvjlk&flowName=GeneralOAuthFlow&as=dUXZgqY89XqrYEMgYponjPyj7IwygRD7XpYMYhT9v-8&client_id=40778611547-2akc17g7rv7l4n0gfs8m9ogcn12rvl47.apps.googleusercontent.com&rapt=AEjHL4OLf4wDDXVAmOF2GWmVWMnEI3JXzczG5pxj6SgrHcBVmgkhF2cFVYsHoe6B0IAdMWPQxqqz9IOWBn6V3EbhMSlbDtR5ZA#,Sign in – Google accounts,1,2025-08-05 13:41:36.289788
Chrome,https://accounts.google.com/o/oauth2/v2/auth/oauthchooseaccount?as=dUXZgqY89XqrYEMgYponjPyj7IwygRD7XpYMYhT9v-8&client_id=40778611547-2akc17g7rv7l4n0gfs8m9ogcn12rvl47.apps.googleusercontent.com&scope=openid%20email%20profile&response_type=id_token&gsiwebsdk=gis_attributes&redirect_uri=https%3A%2F%2Fwww.credly.com%2Fusers%2Fgoogle_sso&response_mode=form_post&display=page&state=badge_id%3Dd9528126-88f4-4c58-a261-2f579cbb117b&prompt=select_account&gis_params=ChZodHRwczovL3d3dy5jcmVkbHkuY29tEidodHRwczovL3d3dy5jcmVkbHkuY29tL3VzZXJzL2dvb2dsZV9zc28YByINMmVhMjE1NDEyMWQ3MyorZFVYWmdxWTg5WHFyWUVNZ1lwb25qUHlqN0l3eWdSRDdYcFlNWWhUOXYtODJHNDA3Nzg2MTE1NDctMmFrYzE3ZzdydjdsNG4wZ2ZzOG05b2djbjEycnZsNDcuYXBwcy5nb29nbGV1c2VyY29udGVudC5jb204AlItYmFkZ2VfaWQ9ZDk1MjgxMjYtODhmNC00YzU4LWEyNjEtMmY1NzljYmIxMTdiWlxodHRwczovL3d3dy5jcmVkbHkuY29tL2JhZGdlcy9kOTUyODEyNi04OGY0LTRjNTgtYTI2MS0yZjU3OWNiYjExN2IvYWNjZXB0X3ZpYV9jaG9vc2Vfc2lnbl91cA&service=lso&o2v=1&flowName=GeneralOAuthFlow,Sign in – Google accounts,1,2025-08-05 13:41:30.621266
Chrome,https://accounts.google.com/o/oauth2/v2/auth?as=dUXZgqY89XqrYEMgYponjPyj7IwygRD7XpYMYhT9v-8&client_id=40778611547-2akc17g7rv7l4n0gfs8m9ogcn12rvl47.apps.googleusercontent.com&scope=openid%20email%20profile&response_type=id_token&gsiwebsdk=gis_attributes&redirect_uri=https%3A%2F%2Fwww.credly.com%2Fusers%2Fgoogle_sso&response_mode=form_post&display=page&state=badge_id%3Dd9528126-88f4-4c58-a261-2f579cbb117b&prompt=select_account&gis_params=ChZodHRwczovL3d3dy5jcmVkbHkuY29tEidodHRwczovL3d3dy5jcmVkbHkuY29tL3VzZXJzL2dvb2dsZV9zc28YByINMmVhMjE1NDEyMWQ3MyorZFVYWmdxWTg5WHFyWUVNZ1lwb25qUHlqN0l3eWdSRDdYcFlNWWhUOXYtODJHNDA3Nzg2MTE1NDctMmFrYzE3ZzdydjdsNG4wZ2ZzOG05b2djbjEycnZsNDcuYXBwcy5nb29nbGV1c2VyY29udGVudC5jb204AlItYmFkZ2VfaWQ9ZDk1MjgxMjYtODhmNC00YzU4LWEyNjEtMmY1NzljYmIxMTdiWlxodHRwczovL3d3dy5jcmVkbHkuY29tL2JhZGdlcy9kOTUyODEyNi04OGY0LTRjNTgtYTI2MS0yZjU3OWNiYjExN2IvYWNjZXB0X3ZpYV9jaG9vc2Vfc2lnbl91cA&service=lso&o2v=1,Sign in – Google accounts,1,2025-08-05 13:41:30.615456
Chrome,https://accounts.google.com/o/oauth2/v2/auth?as=dUXZgqY89XqrYEMgYponjPyj7IwygRD7XpYMYhT9v-8&client_id=40778611547-2akc17g7rv7l4n0gfs8m9ogcn12rvl47.apps.googleusercontent.com&scope=openid%20email%20profile&response_type=id_token&gsiwebsdk=gis_attributes&redirect_uri=https%3A%2F%2Fwww.credly.com%2Fusers%2Fgoogle_sso&response_mode=form_post&display=page&state=badge_id%3Dd9528126-88f4-4c58-a261-2f579cbb117b&prompt=select_account&gis_params=ChZodHRwczovL3d3dy5jcmVkbHkuY29tEidodHRwczovL3d3dy5jcmVkbHkuY29tL3VzZXJzL2dvb2dsZV9zc28YByINMmVhMjE1NDEyMWQ3MyorZFVYWmdxWTg5WHFyWUVNZ1lwb25qUHlqN0l3eWdSRDdYcFlNWWhUOXYtODJHNDA3Nzg2MTE1NDctMmFrYzE3ZzdydjdsNG4wZ2ZzOG05b2djbjEycnZsNDcuYXBwcy5nb29nbGV1c2VyY29udGVudC5jb204AlItYmFkZ2VfaWQ9ZDk1MjgxMjYtODhmNC00YzU4LWEyNjEtMmY1NzljYmIxMTdiWlxodHRwczovL3d3dy5jcmVkbHkuY29tL2JhZGdlcy9kOTUyODEyNi04OGY0LTRjNTgtYTI2MS0yZjU3OWNiYjExN2IvYWNjZXB0X3ZpYV9jaG9vc2Vfc2lnbl91cA,Sign in – Google accounts,1,2025-08-05 13:41:27.174110
Chrome,https://www.credly.com/badges/d9528126-88f4-4c58-a261-2f579cbb117b/accept_via_choose_sign_up,Sign in – Google accounts,1,2025-08-05 13:41:09.806889
Chrome,https://scorpion.caveon.com/score/WyJjNTc5MWE0Yy0zY2IwLTQ1NjYtOWU4MS0yY2EwNzhlMWJkNzkiLHRydWVd.ixUmlAxCrBoltYcOjdzosqrHIEc?navigation_color=%2302684B&button_color=%2302684B&background_color=%23e6f0ed&language_id=English,,1,2025-08-05 13:40:51.554354
Chrome,https://learn.mongodb.com/learn/course/relational-to-document-model/relational-to-document-model/conclusion?client=customer&page=1,Relational to Document Model - Skill Check | MongoDB,1,2025-08-05 13:22:08.773966
Chrome,https://learn.mongodb.com/learn/course/relational-to-document-model/relational-to-document-model/validate-schemas?client=customer&page=3,Relational to Document Model - Conclusion | MongoDB,1,2025-08-05 13:21:56.570442
Chrome,https://learn.mongodb.com/learn/course/relational-to-document-model/relational-to-document-model/validate-schemas?client=customer&page=2,Relational to Document Model - Validate Schemas | MongoDB,1,2025-08-05 13:20:59.000812
Chrome,https://learn.mongodb.com/learn/course/relational-to-document-model/relational-to-document-model/validate-schemas?client=customer&page=1,Relational to Document Model - Validate Schemas | MongoDB,1,2025-08-05 13:15:56.571213
Chrome,https://learn.mongodb.com/learn/course/relational-to-document-model/relational-to-document-model/design-relationships?client=customer&page=5,Relational to Document Model - Design Relationships | MongoDB,1,2025-08-05 13:13:43.624704
Chrome,https://learn.mongodb.com/learn/course/relational-to-document-model/relational-to-document-model/design-relationships?client=customer&page=4,Relational to Document Model - Design Relationships | MongoDB,2,2025-08-05 13:11:08.848954
Chrome,https://learn.mongodb.com/learn/course/relational-to-document-model/relational-to-document-model/design-relationships?client=customer&page=3,Relational to Document Model - Design Relationships | MongoDB,2,2025-08-05 13:08:03.281970
Chrome,https://learn.mongodb.com/learn/course/relational-to-document-model/relational-to-document-model/design-relationships?client=customer&page=2,Relational to Document Model - Design Relationships | MongoDB,2,2025-08-05 13:08:00.827796
Chrome,file:///C:/Users/ADMIN/Downloads/x7afpav20sh2-EmbedvsReferencePDF.pdf,embed vs reference table source,1,2025-08-05 13:07:18.957920
Chrome,https://learn.mongodb.com/learn/courseFileLists/4c1aa97f-48f9-4123-8c97-e892a8ae43e4/download?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJxdWVyeSI6eyJmaWxlTGlzdElkIjoiNTRlMWFmZWItNDc5OS00NDY2LWE2NzktYmMzOTQyMzVlODQ0IiwiZmlsZUluZGV4IjoiMCJ9LCJjb3Vyc2VJZCI6IjRjMWFhOTdmLTQ4ZjktNDEyMy04Yzk3LWU4OTJhOGFlNDNlNCIsImlhdCI6MTc1NDM5OTIyNCwiZXhwIjoxNzU0Mzk5NTI0fQ.Qj8w4NwPuwNWmZVlb1Xh74IE_slNtvntj2VV4wMJY58,,1,2025-08-05 13:07:00.842671
Chrome,https://learn.mongodb.com/learn/course/relational-to-document-model/files,MongoDB,1,2025-08-05 13:06:47.696466
Chrome,https://learn.mongodb.com/learn/course/relational-to-document-model/relational-to-document-model/design-relationships?page=1,Relational to Document Model - Design Relationships | MongoDB,2,2025-08-05 13:06:27.989254
Chrome,https://learn.mongodb.com/learn/course/relational-to-document-model/relational-to-document-model/design-relationships?client=customer,Relational to Document Model - Design Relationships | MongoDB,2,2025-08-05 13:06:27.963336
Chrome,https://learn.mongodb.com/learn/course/relational-to-document-model/relational-to-document-model/model-for-workloads?page=1,Relational to Document Model - Model for Workloads | MongoDB,2,2025-08-05 13:06:23.989427
Chrome,https://learn.mongodb.com/learn/course/relational-to-document-model/relational-to-document-model/model-for-workloads?client=customer,Relational to Document Model - Model for Workloads | MongoDB,5,2025-08-05 13:06:23.960862
Chrome,https://learn.mongodb.com/learn/course/relational-to-document-model/relational-to-document-model/validate-schemas?page=1,Relational to Document Model - Validate Schemas | MongoDB,2,2025-08-05 13:06:15.262293
Chrome,https://learn.mongodb.com/learn/course/relational-to-document-model/relational-to-document-model/validate-schemas?client=customer,Relational to Document Model - Validate Schemas | MongoDB,1,2025-08-05 13:06:15.232438
Chrome,https://learn.mongodb.com/learn/course/relational-to-document-model/relational-to-document-model/conclusion?page=1,Relational to Document Model - Conclusion | MongoDB,1,2025-08-05 13:06:07.813085
Chrome,https://learn.mongodb.com/learn/course/relational-to-document-model/relational-to-document-model/design-relationships?client=customer&page=1,Relational to Document Model - Validate Schemas | MongoDB,1,2025-08-05 13:05:26.305183
Chrome,https://learn.mongodb.com/learn/course/relational-to-document-model/relational-to-document-model/model-for-workloads?client=customer&page=5,Relational to Document Model - Model for Workloads | MongoDB,1,2025-08-05 13:01:52.011578
Chrome,https://learn.mongodb.com/learn/course/relational-to-document-model/relational-to-document-model/model-for-workloads?client=customer&page=4,Relational to Document Model - Model for Workloads | MongoDB,1,2025-08-05 12:58:30.665083
Chrome,https://learn.mongodb.com/learn/course/relational-to-document-model/relational-to-document-model/model-for-workloads?client=customer&page=3,Relational to Document Model - Model for Workloads | MongoDB,4,2025-08-05 12:54:11.810185
Chrome,https://learn.mongodb.com/learn/course/relational-to-document-model/relational-to-document-model/model-for-workloads?client=customer&page=2,Relational to Document Model - Model for Workloads | MongoDB,5,2025-08-05 12:53:19.834274
Chrome,https://learn.mongodb.com/learn/course/relational-to-document-model/relational-to-document-model/model-for-workloads?client=customer&page=1,Relational to Document Model - Model for Workloads | MongoDB,1,2025-08-05 12:53:16.530209
Chrome,https://learn.mongodb.com/learn/course/relational-to-document-model,Relational to Document Model - Model for Workloads | MongoDB,1,2025-08-05 12:42:05.590219
Chrome,https://learn.mongodb.com/pages/mongodb-associate-atlas-administrator-exam,MongoDB Associate Atlas Administrator Exam | MongoDB University,2,2025-08-05 12:41:45.692892
Chrome,https://learn.mongodb.com/learn/course/mongodb-associate-atlas-administrator-exam/purchase-schedule-your-certification/links?client=customer,MongoDB Associate Atlas Administrator Exam - Links | MongoDB,1,2025-08-05 12:41:39.436861
Chrome,https://learn.mongodb.com/learn/course/mongodb-associate-atlas-administrator-exam/purchase-schedule-your-certification/first-lesson?client=customer,MongoDB Associate Atlas Administrator Exam - Links | MongoDB,1,2025-08-05 12:41:39.340793
Chrome,https://learn.mongodb.com/learn/course/mongodb-associate-atlas-administrator-exam,MongoDB,1,2025-08-05 12:41:39.142264
Chrome,https://learn.mongodb.com/learn/enroll/e178e4f4-b244-4209-b726-2caa48e4c4c5,MongoDB,1,2025-08-05 12:41:31.342528
Chrome,https://www.mongodb.com/cloud/atlas/register,MongoDB Atlas | MongoDB,4,2025-08-05 12:40:59.079290
Chrome,https://account.mongodb.com/account/oidc/callback?code=jw0exQ-xNwA01egGETid0dFseazq4PRhr4YE0QXCLK8&state=%7B%22referer%22%3A%22https%3A%2F%2Fwww.google.com%2F%22%2C%22stateNonce%22%3A%2264e6db65-1fb0-4b39-81ff-76fb9ba98b51%22%2C%22signupSource%22%3A%22www.mongodb.com%2Flp%2Fcloud%2Fatlas%2Ftry6-reg%22%2C%22signupMethod%22%3A%22google%22%7D,Project Overview | Cloud: MongoDB Cloud,1,2025-08-05 12:40:09.285304
Chrome,https://cloud.mongodb.com/user/oidc/start?referer=https%3A%2F%2Fwww.google.com%2F&signupSource=www.mongodb.com%2Flp%2Fcloud%2Fatlas%2Ftry6-reg&signupMethod=google&sessionId=cab5c306-8e4c-434a-b586-3c0f6a7933c2,Project Overview | Cloud: MongoDB Cloud,1,2025-08-05 12:40:09.285304
Chrome,https://auth.mongodb.com/oauth2/default/v1/authorize?client_id=0oa1rmkn4wk6gg4JV297&redirect_uri=https%3A%2F%2Fcloud.mongodb.com%2Fuser%2Foidc%2Fcallback&response_type=code&response_mode=query&scope=openid+email&state=%7B%22referer%22%3A%22https%3A%2F%2Fwww.google.com%2F%22%2C%22stateNonce%22%3A%2261458f71-21bc-436b-8866-0b87aec6e6a2%22%2C%22signupSource%22%3A%22www.mongodb.com%2Flp%2Fcloud%2Fatlas%2Ftry6-reg%22%2C%22signupMethod%22%3A%22google%22%2C%22sessionId%22%3A%22cab5c306-8e4c-434a-b586-3c0f6a7933c2%22%7D&nonce=e6cd7605-60fa-4cd5-9e9a-1a0840860d76,Project Overview | Cloud: MongoDB Cloud,1,2025-08-05 12:40:09.285304
Chrome,https://cloud.mongodb.com/user/oidc/callback?code=6lKCG1nThvoOvMUnsyCtTp_4wnjt9oCnsFXdiPqg4QY&state=%7B%22referer%22%3A%22https%3A%2F%2Fwww.google.com%2F%22%2C%22stateNonce%22%3A%2261458f71-21bc-436b-8866-0b87aec6e6a2%22%2C%22signupSource%22%3A%22www.mongodb.com%2Flp%2Fcloud%2Fatlas%2Ftry6-reg%22%2C%22signupMethod%22%3A%22google%22%2C%22sessionId%22%3A%22cab5c306-8e4c-434a-b586-3c0f6a7933c2%22%7D,Project Overview | Cloud: MongoDB Cloud,1,2025-08-05 12:40:09.285304
Chrome,https://cloud.mongodb.com/account/oauth?referer=https%3A%2F%2Fwww.google.com%2F&signupSource=www.mongodb.com%2Flp%2Fcloud%2Fatlas%2Ftry6-reg&signupMethod=google&uId=688b6e43279da00640fda4da&needsMfa=false&email=dhaya3486%40gmail.com&csrfToken=672a6fb2df247d1d0dabda3c3482b4af9b9faba5a46f5e8cd20b01d3c4e50954-007ca9f302f31b55dda239b3800b0dadc0afa33463711702be68da55b0f2a6e4b5d6cda2cc4a2d5882315ca4e2c95819c9e8a959c6200ecf699c3fd86cca4e8f&username=dhaya3486%40gmail.com&csrfTime=1754397612639,Project Overview | Cloud: MongoDB Cloud,1,2025-08-05 12:40:09.285304
Chrome,https://account.mongodb.com/account/oauth?referer=https%3A%2F%2Fwww.google.com%2F&signupSource=www.mongodb.com%2Flp%2Fcloud%2Fatlas%2Ftry6-reg&signupMethod=google&uId=688b6e43279da00640fda4da&needsMfa=false&email=dhaya3486%40gmail.com&csrfToken=672a6fb2df247d1d0dabda3c3482b4af9b9faba5a46f5e8cd20b01d3c4e50954-007ca9f302f31b55dda239b3800b0dadc0afa33463711702be68da55b0f2a6e4b5d6cda2cc4a2d5882315ca4e2c95819c9e8a959c6200ecf699c3fd86cca4e8f&username=dhaya3486%40gmail.com&csrfTime=1754397612639,Project Overview | Cloud: MongoDB Cloud,1,2025-08-05 12:40:09.285304
Chrome,https://accounts.google.com/signin/oauth/consent?authuser=0&part=AJi8hAPKqsd-h6L5F9AqOnWBsGDQf21CcgT86Sb8WvmWho3DtTKETSiXruwjqVvTpv3ZgPUr5vCHyFmn4DHfsaZvyFTRPcD8-Maw8RohZY8j76tUNO67eWXb5gDezV6KtwA_HcTFm_6kVC_rcQt2uEsI1gv385RIHwfzoN5r2ilVxgYVRfTW2I7lmh3dkt1iSVtJhNxDKNJevXXp092wbCZqfmW3p9n2nMrjwpB3dGrmTayWKGJlJcJpaI6P_7xs0ZJJ8VdHnM-IAfcVHGxo2o0ctlG83mZ1PlSQ3qabIpPf2tORhbJ1QkH27F_9b4J-xZa2qxm-e5W_muJProVRzd1PmsJphEb61ueRi-gF0DoJbmHg6NBI-0nqNKVmHFVJNADTiMJdq7Lvdx1j8aVeBcMdItJcx-Fbe_ZkpJKTOgip6EuXZMb2KRSja_VmbpS4lyEWFuMv3sGttHqKVsOEL22guvpP3gNfQQ&flowName=GeneralOAuthFlow&as=S-986123634%3A1754397598226861&client_id=971390087100-nq1pekkjvhenn2898dr3b7fm7dcl1cjc.apps.googleusercontent.com&pli=1&rapt=AEjHL4O--HWT02RGLKHrxO8N_zTgFIhYCFSI_qAjJGNVbxJIr5FdNLbo4uK8hXzfjLFBpDu6Q8R66-f0O-_0rxdWZ6fKEPwkfw#,MongoDB Cloud - Sign In,1,2025-08-05 12:40:03.681337
Chrome,https://auth.mongodb.com/oauth2/v1/authorize/callback?state=MUkvL1dIMVpKc2FpSS83NDd2TENTQVU4WGFNV0MzTjExdnJTeWxCYjJLUWRXbkRHUjJ2Ris5aVlkMFYzWXQ2SA&code=4%2F0AVMBsJi8-JoW3rRczK0YXI9f3wFfyCkGXnLv6-1BVuKDtmB05Tu8wDVybE3Ne8Lrr0fuCg&scope=email+profile+openid+https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.email+https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.profile&authuser=0&prompt=none,MongoDB Cloud - Sign In,1,2025-08-05 12:40:03.681337
Chrome,https://accounts.google.com/o/oauth2/auth/oauthchooseaccount?state=MUkvL1dIMVpKc2FpSS83NDd2TENTQVU4WGFNV0MzTjExdnJTeWxCYjJLUWRXbkRHUjJ2Ris5aVlkMFYzWXQ2SA&client_id=971390087100-nq1pekkjvhenn2898dr3b7fm7dcl1cjc.apps.googleusercontent.com&redirect_uri=https%3A%2F%2Fauth.mongodb.com%2Foauth2%2Fv1%2Fauthorize%2Fcallback&response_type=code&display=page&scope=email%20openid%20profile&service=lso&o2v=1&flowName=GeneralOAuthFlow,Sign in – Google accounts,1,2025-08-05 12:39:58.612794
Chrome,https://accounts.google.com/o/oauth2/auth?state=MUkvL1dIMVpKc2FpSS83NDd2TENTQVU4WGFNV0MzTjExdnJTeWxCYjJLUWRXbkRHUjJ2Ris5aVlkMFYzWXQ2SA&client_id=971390087100-nq1pekkjvhenn2898dr3b7fm7dcl1cjc.apps.googleusercontent.com&redirect_uri=https%3A%2F%2Fauth.mongodb.com%2Foauth2%2Fv1%2Fauthorize%2Fcallback&response_type=code&display=page&scope=email%20openid%20profile&service=lso&o2v=1,Sign in – Google accounts,1,2025-08-05 12:39:58.607033
Chrome,https://auth.mongodb.com/oauth2/default/v1/authorize?client_id=0oa2h8np9ryZR4Xat297&redirect_uri=https%3A%2F%2Faccount.mongodb.com%2Faccount%2Foidc%2Fcallback&response_type=code&response_mode=query&scope=openid+email&state=%7B%22referer%22%3A%22https%3A%2F%2Fwww.google.com%2F%22%2C%22stateNonce%22%3A%2264e6db65-1fb0-4b39-81ff-76fb9ba98b51%22%2C%22signupSource%22%3A%22www.mongodb.com%2Flp%2Fcloud%2Fatlas%2Ftry6-reg%22%2C%22signupMethod%22%3A%22google%22%7D&nonce=da2ec34e-87e1-486f-8440-fdb6354b5aa4&idp=0oa6p2il4dbB3bS2X297,Sign in – Google accounts,1,2025-08-05 12:39:54.343744
Chrome,https://auth.mongodb.com/sso/idps/0oa6p2il4dbB3bS2X297?stateTokenExternalId=MUkvL1dIMVpKc2FpSS83NDd2TENTQVU4WGFNV0MzTjExdnJTeWxCYjJLUWRXbkRHUjJ2Ris5aVlkMFYzWXQ2SA,Sign in – Google accounts,1,2025-08-05 12:39:54.343744
Chrome,https://accounts.google.com/o/oauth2/auth?state=MUkvL1dIMVpKc2FpSS83NDd2TENTQVU4WGFNV0MzTjExdnJTeWxCYjJLUWRXbkRHUjJ2Ris5aVlkMFYzWXQ2SA&client_id=971390087100-nq1pekkjvhenn2898dr3b7fm7dcl1cjc.apps.googleusercontent.com&redirect_uri=https%3A%2F%2Fauth.mongodb.com%2Foauth2%2Fv1%2Fauthorize%2Fcallback&response_type=code&display=page&scope=email+openid+profile,Sign in – Google accounts,1,2025-08-05 12:39:54.343744
Chrome,https://www.mongodb.com/lp/cloud/atlas/try6-reg?utm_source=google&utm_campaign=search_gs_pl_evergreen_mongodb_core-high-int_prosp-brand_gic-null_apac-in_ps-all_desktop_eng_lead&utm_term=mongodb&utm_medium=cpc_paid_search&utm_ad=e&utm_ad_campaign_id=22124314746&adgroup=173195490643&cq_cmp=22124314746&gad_source=1&gad_campaignid=22124314746&gbraid=0AAAAADQ1401yRnVXOSJu6RBptknGc2zBa&gclid=Cj0KCQjw18bEBhCBARIsAKuAFEZ1P_5Mjz2Cdcoy_Issc4rILnJVVLXeaKTJyHB24VUpTNZsh8pApGoaAmVdEALw_wcB&WEBXP915=true,MongoDB Atlas | MongoDB,1,2025-08-05 12:39:26.429158
Chrome,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChsSEwjLv9qb2POOAxUZo2YCHVzULQoYACICCAEQABoCc20&co=1&ase=2&gclid=Cj0KCQjw18bEBhCBARIsAKuAFEZ1P_5Mjz2Cdcoy_Issc4rILnJVVLXeaKTJyHB24VUpTNZsh8pApGoaAmVdEALw_wcB&ohost=www.google.com&cid=CAESVuD2NSFmJz4Ebe6den8sbNTh9Dx5afF2WslpF9J-CJgA-njodeo5NH13nzGUtxXMQssjCpPX_9MI5FNYhcYxGdMMyj0pkIqd0318p544IA6IzC79JrT3&category=acrcp_v1_40&sig=AOD64_1YbMs-fz10P1DpvB6yuzXeGrcCEQ&q&nis=6&adurl&ved=2ahUKEwjF89Ob2POOAxX4TmwGHehIEuQQ0Qx6BAgJEAE&ch=1,MongoDB Atlas | MongoDB,1,2025-08-05 12:39:21.380110
